201712.0,138.47,AL
199401.0,79.68,AR
199402.0,80.36,AR
199403.0,81.09,AR
199404.0,81.76,AR
199405.0,82.27,AR
199406.0,82.61,AR
199407.0,82.9,AR
199408.0,83.3,AR
199409.0,83.73,AR
199410.0,84.0,AR
199411.0,84.15,AR
199412.0,84.24,AR
199501.0,84.44,AR
199502.0,84.85,AR
199503.0,85.36,AR
199504.0,85.72,AR
199505.0,85.89,AR
199506.0,86.06,AR
199507.0,86.4,AR
199508.0,86.82,AR
199509.0,87.16,AR
199510.0,87.32,AR
199511.0,87.26,AR
199512.0,87.13,AR
199601.0,87.14,AR
199602.0,87.4,AR
199603.0,87.85,AR
199604.0,88.37,AR
199605.0,88.9,AR
199606.0,89.24,AR
199607.0,89.27,AR
199608.0,89.07,AR
199609.0,89.01,AR
199610.0,89.16,AR
199611.0,89.3,AR
199612.0,89.39,AR
199701.0,89.56,AR
199702.0,89.98,AR
199703.0,90.54,AR
199704.0,90.94,AR
199705.0,91.08,AR
199706.0,91.05,AR
199707.0,90.98,AR
199708.0,90.89,AR
199709.0,90.73,AR
199710.0,90.67,AR
199711.0,90.69,AR
199712.0,90.67,AR
199801.0,90.65,AR
199802.0,90.61,AR
199803.0,90.54,AR
199804.0,90.68,AR
199805.0,91.34,AR
199806.0,92.3,AR
199807.0,93.07,AR
199808.0,93.46,AR
199809.0,93.69,AR
199810.0,93.96,AR
199811.0,94.18,AR
199812.0,94.23,AR
199901.0,94.17,AR
199902.0,94.15,AR
199903.0,94.31,AR
199904.0,94.77,AR
199905.0,95.44,AR
199906.0,95.99,AR
199907.0,96.21,AR
199908.0,96.31,AR
199909.0,96.49,AR
199910.0,96.67,AR
199911.0,96.62,AR
199912.0,96.56,AR
200001.0,96.8,AR
200002.0,97.33,AR
200003.0,98.12,AR
200004.0,98.85,AR
200005.0,99.3,AR
200006.0,99.42,AR
200007.0,99.17,AR
200008.0,98.93,AR
200009.0,99.15,AR
200010.0,99.53,AR
200011.0,99.74,AR
200012.0,100.0,AR
200101.0,100.33,AR
200102.0,100.62,AR
200103.0,100.91,AR
200104.0,101.21,AR
200105.0,101.58,AR
200106.0,102.14,AR
200107.0,102.74,AR
200108.0,103.07,AR
200109.0,103.1,AR
200110.0,102.99,AR
200111.0,102.96,AR
200112.0,103.17,AR
200201.0,103.56,AR
200202.0,104.02,AR
200203.0,104.42,AR
200204.0,104.86,AR
200205.0,105.52,AR
200206.0,106.23,AR
200207.0,106.68,AR
200208.0,106.78,AR
200209.0,106.8,AR
200210.0,107.05,AR
200211.0,107.35,AR
200212.0,107.55,AR
200301.0,107.88,AR
200302.0,108.32,AR
200303.0,108.71,AR
200304.0,109.22,AR
200305.0,110.06,AR
200306.0,111.07,AR
200307.0,111.92,AR
200308.0,112.48,AR
200309.0,112.77,AR
200310.0,112.82,AR
200311.0,112.8,AR
200312.0,112.85,AR
200401.0,113.16,AR
200402.0,113.86,AR
200403.0,114.79,AR
200404.0,115.83,AR
200405.0,117.04,AR
200406.0,118.19,AR
200407.0,118.89,AR
200408.0,119.2,AR
200409.0,119.29,AR
200410.0,119.27,AR
200411.0,119.31,AR
200412.0,119.6,AR
200501.0,120.13,AR
200502.0,120.86,AR
200503.0,121.68,AR
200504.0,122.61,AR
200505.0,123.78,AR
200506.0,124.98,AR
200507.0,126.05,AR
200508.0,126.98,AR
200509.0,127.73,AR
200510.0,128.21,AR
200511.0,128.39,AR
200512.0,128.25,AR
200601.0,128.17,AR
200602.0,128.53,AR
200603.0,129.43,AR
200604.0,130.65,AR
200605.0,131.74,AR
200606.0,132.43,AR
200607.0,132.78,AR
200608.0,132.87,AR
200609.0,132.61,AR
200610.0,132.21,AR
200611.0,131.95,AR
200612.0,131.98,AR
200701.0,132.09,AR
200702.0,132.41,AR
200703.0,133.21,AR
200704.0,134.25,AR
200705.0,134.93,AR
200706.0,135.16,AR
200707.0,135.28,AR
200708.0,135.11,AR
200709.0,134.67,AR
200710.0,134.19,AR
200711.0,133.52,AR
200712.0,132.51,AR
200801.0,131.39,AR
200802.0,130.54,AR
200803.0,130.37,AR
200804.0,130.71,AR
200805.0,131.25,AR
200806.0,131.74,AR
200807.0,132.04,AR
200808.0,131.97,AR
200809.0,131.19,AR
200810.0,129.97,AR
200811.0,128.73,AR
200812.0,127.67,AR
200901.0,126.94,AR
200902.0,126.52,AR
200903.0,126.29,AR
200904.0,126.32,AR
200905.0,126.58,AR
200906.0,126.95,AR
200907.0,127.33,AR
200908.0,127.59,AR
